timestamp,received_at,user_id,label,env.screenWidth,env.screenHeight,env.timezone,env.connection,env.platform,env.language,env.memory,env.browser,env.touchSupport,env.webdriver,env.battery,env.hardwareConcurrency,env.timezoneMismatch,env.canvasFingerprint,env.fontsHash,env.webglVendor,env.browserFamily,env.osFamily,env.deviceType,metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.focusChanges,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.pathVariance,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,env.gpu
2026-01-29T01:42:24.136Z,2026-01-29 01:42:25.055,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,67%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,23,14,1,43.0,41.0,0,36.0,0.0,0.0,0.0,0,0.0,0.0,321.0,0.0,36.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T01:42:54.418Z,2026-01-29 01:42:55.393,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,67%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,20,14,1,28.0,26.0,0,62.0,0.0,0.0,0.0,0,0.0,0.0,228.0,0.08,62.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T01:43:31.871Z,2026-01-29 01:43:32.841,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,67%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,20,15,1,34.0,33.0,0,49.0,0.0,0.0,0.0,0,0.0,0.0,279.0,0.0,49.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T01:44:11.006Z,2026-01-29 01:44:12.062,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,67%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,31,13,1,35.0,33.0,0,45.0,0.0,0.0,0.0,0,0.0,0.0,367.0,0.0,45.0,16.0,16.0,16.0,Adreno (TM) 610
2026-01-29T01:44:34.753Z,2026-01-29 01:44:35.908,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,67%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,22,14,1,20.0,18.0,0,27.0,0.0,0.0,0.0,0,0.0,0.0,224.0,0.0,27.0,16.0,16.0,16.0,Adreno (TM) 610
2026-01-29T01:46:11.730Z,2026-01-29 01:46:12.687,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,67%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,4,35,27,4,94.0,10.0,0,309.0,0.013,0.094,37.104,2,0.378,314.8,351.0,0.19,309.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T01:51:07.781Z,2026-01-29 01:51:08.732,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,66%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,3,101,13,3,41.0,12.0,0,659.0,0.007,0.05,181.92,1,0.843,786.21,880.0,0.0,659.0,951.0,951.0,951.0,Adreno (TM) 610
2026-01-29T01:51:30.578Z,2026-01-29 01:51:31.566,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,66%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,21,13,1,20.0,18.0,0,30.0,0.0,0.0,0.0,0,0.0,0.0,318.0,0.0,30.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T01:51:55.065Z,2026-01-29 01:51:56.037,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,66%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,1,35,14,1,21.0,19.0,0,40.0,0.0,0.0,0.0,0,0.0,0.0,282.0,0.0,40.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T01:52:29.764Z,2026-01-29 01:52:30.656,Person_12,human,360,806,Asia/Calcutta,4g,Linux armv81,en-GB,4 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,66%,8,Yes,f948bb08b3d571808c92f7234e908022c142318d6609046b3271c72cdfeedab7,MzQ1LTQ2fDM0NS00Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01NnwzNDUtNDZ8MzQ1LTQ2fDM0NS00NnwzNDUtNDZ8MzQ1LTQ2,Qualcomm,Chrome,Linux,Mobile,3,35,45,3,56.0,16.0,2,5069.0,0.001,0.007,45.0,1,0.603,207.72,997.0,0.36,5069.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-29T03:34:29.084Z,2026-01-29 03:34:27.545,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,105,157,12,1,55.0,0.0,0,1930.0,0.183,2.868,2.379,23,0.654,832.38,913.0,0.0,1930.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:35:05.073Z,2026-01-29 03:35:03.732,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,78,427,12,1,30.0,0.0,0,23.0,0.121,4.507,1.489,18,0.889,578.27,273.0,0.0,23.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:35:27.802Z,2026-01-29 03:35:26.412,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,64,281,14,1,18.0,0.0,0,363.0,0.19,3.147,2.112,16,0.792,645.63,369.0,0.08,363.0,15.0,15.0,15.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:35:35.466Z,2026-01-29 03:35:33.905,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,64,281,14,2,26.0,8.0,0,363.0,0.19,3.147,2.112,16,0.792,645.63,369.0,0.08,363.0,15.0,15.0,15.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:36:01.005Z,2026-01-29 03:35:59.781,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,189,198,15,4,19.0,0.0,0,71.0,0.132,4.003,1.094,40,0.313,2140.54,133.0,0.36,71.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:36:45.192Z,2026-01-29 03:36:43.710,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,162,526,12,1,35.0,0.0,0,181.0,0.678,3.293,5.114,28,0.286,2423.23,392.0,0.0,181.0,32.0,32.0,32.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:37:30.914Z,2026-01-29 03:37:29.366,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,62%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,342,289,16,3,40.0,5.0,0,2144.0,0.27,10.044,2.719,80,0.12,5146.57,904.0,0.0,2144.0,34.0,34.0,34.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:39:02.055Z,2026-01-29 03:39:00.465,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,61%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,215,274,12,2,86.0,0.0,0,233.0,0.154,18.517,1.106,54,0.055,10679.82,431.0,0.0,233.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:40:55.256Z,2026-01-29 03:40:53.917,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,61%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,212,254,12,3,36.0,0.0,0,72.0,0.187,5.125,0.714,35,0.455,2394.76,285.0,0.0,72.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:42:11.328Z,2026-01-29 03:42:10.080,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,61%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,71,235,13,1,72.0,5.0,0,87.0,0.151,3.162,1.69,8,0.951,549.73,267.0,0.0,87.0,18.0,18.0,18.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:44:23.140Z,2026-01-29 03:44:22.527,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,60%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,348,295,12,1,46.0,0.0,0,577.0,0.192,6.308,1.063,68,0.055,4155.24,585.0,0.0,577.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:56:31.799Z,2026-01-29 03:56:30.910,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,231,256,13,5,28.0,0.0,0,123.0,0.189,3.503,1.734,40,0.493,2047.35,399.0,0.0,123.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:57:05.456Z,2026-01-29 03:57:04.085,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,140,405,12,4,26.0,0.0,0,209.0,0.111,3.953,0.696,41,0.534,916.67,457.0,0.0,209.0,18.0,18.0,18.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:58:08.426Z,2026-01-29 03:58:07.067,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,77,1,12,1,8.0,0.0,0,154.0,0.244,3.359,1.086,15,0.752,631.93,392.0,0.0,154.0,1769659079492.0,1769659079492.0,1769659079492.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:58:40.201Z,2026-01-29 03:58:38.652,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,675,217,12,1,26.0,0.0,0,36.0,0.166,5.229,1.479,92,0.061,9721.89,350.0,0.0,36.0,19.0,19.0,19.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:59:09.945Z,2026-01-29 03:59:08.414,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,279,175,12,3,27.0,0.0,0,129.0,0.137,3.783,1.762,55,0.14,3821.08,336.0,0.0,129.0,135.0,135.0,135.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T03:59:46.272Z,2026-01-29 03:59:44.754,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,786,202,12,1,33.0,0.0,0,277.0,0.592,5.263,8.317,121,0.046,10909.94,471.0,0.0,277.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:00:14.255Z,2026-01-29 04:00:12.982,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,59%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,94,73,12,1,23.0,5.0,0,83.0,0.306,10.071,2.395,21,0.193,3430.62,345.0,0.0,83.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:01:45.769Z,2026-01-29 04:01:44.406,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,61,1,14,1,7.0,1.0,0,129.0,,,1.546,11,0.734,319.81,329.0,0.0,129.0,1769659298741.0,1769659298741.0,1769659298741.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:02:11.270Z,2026-01-29 04:02:09.950,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,168,186,12,1,22.0,5.0,0,69.0,0.309,7.791,3.056,29,0.118,6043.06,319.0,0.0,69.0,84.0,84.0,84.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
