mouseMoves,scrollEvents,keyboardEvents,clicks,timeOnPage,idleTime,typingVariance,avgMouseSpeed,directionChanges,straightness,avgKeyInterval,burstRatio,scrollVelocity,label
431,59,22,11,229,13,419,1.3812578021264303,72,0.38457117844991495,159,0.15047907278261502,0.24608750166294713,bot
568,58,11,13,151,15,1483,2.3869633846368967,80,0.41137247135708366,325,0.504399656173649,0.2683332814904269,bot
509,86,50,13,318,16,1511,0.7419256824963526,211,0.285946237990675,571,0.6664740506709426,0.25493724854607913,human
824,48,15,4,68,16,779,2.749956508693078,89,0.25849853434286213,538,0.637306240149343,0.2521048142274929,bot
699,67,49,5,227,6,344,2.2931255073745405,187,0.27386973907689915,415,0.2580369586710115,0.16000154429098898,bot
544,77,44,12,142,10,318,1.2550924369977976,105,0.3083376179086426,158,0.36142364436375707,0.35023738592590303,bot
875,103,29,15,305,8,1581,2.432913805859914,216,0.21606381469271252,306,0.6961339728383434,0.1674592441106654,human
887,68,34,8,237,25,881,1.371177676153922,184,0.317728870394974,638,0.7240419253529368,0.4613754974747463,human
631,63,35,19,330,24,1542,0.9382131635443592,109,0.2920751577866328,392,0.31015403026740623,0.49328260272663144,human
716,103,11,11,167,3,1000,2.1275685920384255,165,0.5903653691578128,302,0.286150000880236,0.4421708322629959,bot
614,119,28,7,237,20,1864,1.4337551938269824,104,0.2163683520338921,607,0.7447112200606104,0.530370790033657,human
385,82,40,5,157,18,233,1.9402487093869982,168,0.23834454143378925,408,0.36030834339064033,0.10010790614515744,bot
644,50,17,13,79,17,572,2.6402029723573426,106,0.4884183345204313,585,0.35101482008001295,0.320499987629221,bot
891,62,41,16,352,9,735,2.5443835115730096,190,0.07646632895739161,634,0.525558214841409,0.23806248589152426,bot
799,32,18,5,171,19,1066,2.130966175239624,193,0.48392151361834984,488,0.14835563610845634,0.11049779479689309,bot
626,133,64,9,292,5,1065,1.6354794296060304,159,0.2630409631345527,311,0.48209418374184754,0.30140957325615125,human
403,88,34,10,127,20,1395,1.0429580992791938,180,0.5983407718305473,297,0.47383716226932293,0.4065776472271285,bot
975,47,59,4,98,20,1490,2.3428156984942845,203,0.30547558887300647,567,0.31007523401795006,0.45699682891252474,human
546,57,45,9,356,15,990,2.566649978389442,122,0.22297250875643315,336,0.5871492845417774,0.38110245399719445,human
509,45,50,4,118,6,875,1.30518529551204,93,0.13271371511501667,451,0.340193784532693,0.49239224885448113,human
923,107,39,9,206,6,1233,1.2896877219547902,146,0.17544162109166878,559,0.4779952877459859,0.5396269392669829,human
468,49,28,15,252,2,351,1.3474005320273212,169,0.3767469330686447,576,0.45198243455082965,0.1178700830741811,bot
323,115,23,8,285,3,327,2.411764385825676,97,0.2557421033042762,205,0.350043308510562,0.3912739754011664,bot
810,76,68,8,317,19,1360,1.2557094192451923,89,0.1849786774010242,647,0.38230258662643224,0.46876616421391004,bot
952,94,40,18,188,11,793,2.2527221803823103,134,0.12042387720421044,624,0.34189624551265463,0.507858460760864,human
691,62,13,3,153,24,1021,2.475974871232009,90,0.20483674040431268,268,0.6621179579710115,0.4625456948182194,bot
847,86,15,6,281,6,473,2.9618683137758675,177,0.4950555904078095,378,0.5131898060163578,0.2940514047829359,bot
583,118,32,13,284,15,1003,2.8172897422384064,146,0.413471048234879,585,0.11817051570459476,0.15274071860136984,bot
646,107,32,13,154,8,1830,1.5364212798867138,124,0.30094004283895587,634,0.4442982396313945,0.3664585855167562,human
507,68,51,13,262,5,768,1.5651100207272441,176,0.2928216345451836,556,0.1625334826240879,0.28680368305252857,bot
826,46,30,8,249,20,1541,0.9976130302502357,84,0.14133222661851458,641,0.4010770253297333,0.2925884797733805,human
345,97,49,14,200,24,1289,2.3870813746075337,120,0.3095851677322464,481,0.5739599780674458,0.1923245043909435,human
838,117,40,17,101,10,1165,0.8040438692602934,134,0.09080204249141519,363,0.30020206265933286,0.4498354009862841,human
573,54,44,5,300,24,1495,2.3879696056702553,127,0.207762549161164,198,0.4571000883001358,0.32950655149007535,bot
484,117,45,3,250,13,1261,2.1187674329987254,163,0.3697908447339676,441,0.12564891645573353,0.37252462899734495,human
749,74,10,8,115,7,237,1.2483303634363945,132,0.5871438845718251,314,0.462238075335095,0.49012612676647094,bot
694,126,66,12,335,19,968,2.467804637039678,222,0.29319596873347553,303,0.43331508899255283,0.36345345044681565,human
397,70,59,9,115,15,655,2.4089382676585385,173,0.30092775834579727,581,0.5172191786209477,0.4779179204935723,human
410,72,54,8,72,10,1325,1.9158906695487097,174,0.36950932119903124,118,0.5335634761994666,0.27169136461318144,bot
720,93,33,15,305,10,214,2.5644014942121798,118,0.4239214624827955,591,0.5110731832903179,0.42749005501438586,bot
505,45,34,6,203,6,1683,1.7731499857847453,200,0.31421869407944114,536,0.6973390807139142,0.5307637480111772,human
466,47,26,13,177,2,551,2.778601742745503,56,0.3420990284228007,342,0.5494500406952131,0.4354470308807272,bot
861,131,42,9,312,15,1158,1.7331768867957822,179,0.1262867274759231,484,0.5201858882265908,0.49612154804001074,human
515,128,69,9,267,10,1140,1.3737914794419253,145,0.24627172009049753,640,0.35697950476084783,0.2915985282689415,human
692,87,57,9,250,8,1366,2.8014308084038193,111,0.47757057717505186,525,0.6608567502936693,0.23806844246476144,bot
812,107,56,7,278,20,1109,1.1923090337170836,143,0.1424160976186385,347,0.4688213990629638,0.43738691206391556,human
549,98,50,11,270,8,1678,1.9566638629256878,114,0.1894054716485159,379,0.4362261582351986,0.4813871159235826,human
805,46,40,15,347,10,1882,2.5914129323380886,104,0.14006377835749412,389,0.5530335671450595,0.532626366647206,human
540,78,34,6,74,20,864,1.0562708249648316,77,0.517707258420185,371,0.5846719862020305,0.46601566544598705,human
802,100,41,4,294,14,1897,1.8568211754221844,82,0.16944506161901335,447,0.5020701268109167,0.5164786059370771,bot
809,108,52,4,268,2,1014,1.8562042315088014,161,0.4612264011499653,365,0.1992370947845722,0.1943339918390298,bot
585,97,25,7,189,9,1642,2.2260239721021895,104,0.19045254408544915,302,0.46800892246432424,0.20207828201379488,human
518,47,47,17,305,11,740,2.1465658995706693,54,0.4211609108352441,435,0.5072762498216257,0.2817932247605846,bot
560,54,33,3,173,14,1411,1.3641080973104585,181,0.36699263995483367,579,0.47419431382689003,0.4830317510346426,bot
499,119,43,15,284,10,1223,1.9083054378623052,119,0.19863296675579784,441,0.5401210806864425,0.19506175540202655,human
560,85,24,12,108,13,1294,2.744270433787946,106,0.32332362230118716,467,0.10992286056719376,0.44686358645985114,bot
679,104,42,13,263,14,384,2.912708822797799,150,0.22356118172792822,254,0.449248682898006,0.3865646473437818,bot
527,117,68,19,268,9,1656,2.005695553650206,212,0.14031320018311877,324,0.4462562199101254,0.3588789261098787,human
376,116,38,15,90,4,739,2.171501877455211,53,0.3384087043248215,537,0.6787612792107555,0.34307810890901924,human
618,119,24,10,205,7,458,2.140984800446219,181,0.29330637886946076,324,0.16696579996712074,0.39662501556340524,bot
648,130,48,18,272,25,838,1.1965656144875279,110,0.291271951044143,649,0.7440763416823221,0.3186364426252014,human
527,124,50,11,204,7,691,1.4326791350335746,125,0.21298402161661673,336,0.7211104392245794,0.4587067124625527,human
552,94,31,3,94,6,1467,1.4171455217271065,172,0.3512253833747654,366,0.5926497449832019,0.1956814924625382,bot
713,110,55,13,120,23,700,2.533260496791062,147,0.2247127693394495,437,0.3996726835479782,0.42757103417728975,human
867,58,24,18,311,20,1265,0.718854093609867,75,0.2627270874598785,486,0.3714834342718452,0.28008635638002605,human
516,76,26,12,188,23,1465,2.3086561702527812,222,0.2895133345515817,359,0.6994965444424319,0.4888806639946803,human
962,114,66,11,247,10,1049,1.0251326017630764,156,0.22026858094363977,509,0.6146575474960003,0.5440475177343567,human
897,89,41,12,224,20,1692,1.3258183273650137,188,0.2651490077284733,364,0.49857345153753085,0.1473627241375619,human
862,63,60,5,163,15,1721,1.834018566086743,226,0.1523644677614247,422,0.5783371764231835,0.39955978793480035,human
675,77,30,11,271,15,1308,1.6527500976991782,85,0.2903816904206505,635,0.4152397918072907,0.18933958049965133,human
433,107,33,11,144,13,851,1.3981368211445375,161,0.4036193173704087,564,0.5145393323365786,0.41526119144583473,bot
492,82,34,7,188,18,1063,1.2246555216952717,55,0.5680817125675981,421,0.10794191762947641,0.49384654446487997,human
356,43,24,14,166,20,608,2.843284171789154,57,0.2472515139335327,494,0.2289467618423768,0.44086371356596543,bot
816,31,10,8,100,24,757,2.8022572161474635,140,0.4838509606485149,306,0.43533574070128656,0.24374664035360027,bot
900,108,68,9,289,13,876,1.4953063425098294,162,0.058128045497056115,354,0.43219915777847584,0.15701465854506258,bot
534,98,35,11,164,25,1589,1.6506829478095653,133,0.23822666759078853,421,0.4238796960533371,0.20404469316151502,human
644,72,69,18,142,14,1124,2.278881590078435,167,0.31227914004057006,446,0.6800458886736183,0.25737077574323114,human
439,42,36,6,171,18,500,1.6922545342629187,144,0.44585908995454215,257,0.3322108727139138,0.14023087024836933,bot
539,105,33,10,150,15,1406,1.9277793355858188,69,0.56906643753496,461,0.42802345799859975,0.15317149465984947,bot
703,72,26,11,280,8,946,2.045725968748749,160,0.18704406765721876,278,0.6038230930939501,0.36984520899018936,human
967,64,45,14,126,7,1254,1.4981422436069642,229,0.09102461807500911,492,0.3705023525625664,0.2578526949301399,human
472,62,29,4,126,19,522,1.8390018107192911,152,0.4122631156312281,399,0.24169815444132697,0.38731680282853953,bot
332,70,49,16,319,10,866,1.4721983800178635,166,0.3889073844573478,104,0.19190134928771596,0.20042765343745816,bot
772,51,25,10,167,8,926,0.7348026937098775,168,0.08444963460759183,314,0.35717396260710177,0.3460379905454008,human
625,62,35,16,91,16,1129,1.2249042203497071,212,0.06484510641817795,521,0.4900412450352145,0.24387282943387223,human
941,116,55,15,116,19,1335,1.0060900441872023,203,0.2780208134546868,459,0.5261464230249104,0.48785126783650956,human
872,58,21,19,117,18,1387,1.7658173490445779,190,0.20031402894795464,431,0.5822122773275029,0.27791117187232106,human
537,105,14,12,295,2,606,2.758395270479438,158,0.41398784494315954,464,0.46451213131412383,0.29810763120264905,human
410,59,54,8,79,5,808,1.6594078170240014,98,0.32700738505201976,323,0.5253351065770475,0.15537072904705554,bot
488,44,18,12,237,18,1449,2.9267159779196836,133,0.22278937075993094,296,0.39689807000054467,0.236416669262972,bot
801,72,65,12,149,14,1211,2.293297566105707,137,0.14187781573329863,331,0.6834232577302537,0.40311473423232175,human
696,71,51,11,108,13,1187,2.550223521237698,142,0.16106348719800512,290,0.7488367196778414,0.5263959348316498,human
511,50,13,15,264,6,428,1.9364868076521058,194,0.2574505731528445,559,0.12624261966275424,0.18313492365054357,bot
666,48,28,6,321,14,1253,1.7283787292450339,227,0.11763144723233007,313,0.6579797069754476,0.32379828159685464,human
869,111,59,7,305,10,1125,1.9259023356142457,122,0.3751250418313413,213,0.14925280943834135,0.12248576840271785,bot
838,128,23,12,341,8,1827,2.370002914931251,189,0.18527555444421878,510,0.3270098089147218,0.41245050752273,human
814,50,31,14,236,9,776,1.1204258352072431,132,0.11555054117836147,632,0.6211686460234459,0.41163480325731866,human
726,99,25,15,309,16,1889,2.507654216895744,192,0.2072631552267845,316,0.3494043253687234,0.33123109704758447,human
487,110,39,6,216,9,1083,2.849933948946089,79,0.40105107379409377,246,0.1151937328222916,0.4091175253518238,bot
853,58,44,14,117,11,974,1.8731589989734834,132,0.4767337857950676,362,0.3550732805208098,0.4404300017286882,bot
839,99,35,5,134,10,670,1.510349519759536,170,0.27451601231116973,278,0.6253822362223509,0.45679510513254834,human
783,52,34,8,101,10,795,1.4096919969911679,111,0.24029175923088625,574,0.591264530118334,0.2931221145130501,human
892,91,44,12,306,13,1610,2.3658247399500976,222,0.0705441302643856,479,0.7190511416305041,0.4886487429397187,human
583,57,56,15,117,12,1211,0.7321657696085165,142,0.1405169156390894,379,0.4385746684478694,0.2542376165668004,human
576,95,53,4,213,12,1187,2.447765782582958,213,0.11314429078209161,296,0.4931651435681266,0.4631640955393689,human
795,130,67,19,264,6,1389,2.4108549737299794,229,0.24164605642029502,480,0.636601642035991,0.21183112023764614,bot
303,66,30,5,269,23,892,2.7296608614064506,65,0.2315012591093768,215,0.5093625080785589,0.4439333923384964,bot
313,40,51,3,165,9,206,1.4913335201191653,179,0.5033789128160786,410,0.2862867738677136,0.44662919092559694,bot
719,88,23,11,211,1,1471,1.4916705099625927,42,0.2595788254223678,208,0.34102231913147535,0.38130387804531274,bot
617,94,16,15,267,15,832,2.2819843938764386,130,0.3386189025743379,244,0.6427620241104661,0.1897707524835353,bot
559,96,18,17,90,11,665,2.4541548290835564,186,0.2953961895839718,645,0.5053093616308325,0.3081840521662483,human
959,86,22,12,260,9,1301,2.1500400927009324,182,0.1828923496460641,299,0.3964555020286533,0.5494999663569767,human
491,55,44,10,309,17,1414,1.5581800833428259,197,0.09174537895914417,620,0.4289770013023774,0.17911540802411505,human
673,97,38,18,292,14,1115,1.5273737810993815,128,0.18286229503964085,265,0.6428832775001802,0.2897890980803872,human
458,95,19,7,313,13,934,1.3681453190277308,113,0.5221685909219915,520,0.5602508996809495,0.19502238449263842,bot
571,68,59,15,311,25,897,1.861658138322568,172,0.2947405059879327,328,0.3298345411733381,0.25711881009953697,human
942,61,21,10,341,27,768,0.7147566200925405,119,0.24968691784987052,621,0.4779382216090701,0.42174789855215744,bot
504,92,49,7,203,8,1151,2.3654649324985635,75,0.10601674827589685,325,0.61133875867238,0.29705844158786776,human
838,72,34,9,236,10,1701,2.311407546529697,193,0.21189944348417877,483,0.6325801391727177,0.25376051868723115,human
458,78,39,9,247,12,689,1.7909089005982828,110,0.2668605632591273,320,0.6250663516027292,0.37762946570511013,bot
892,102,56,9,133,21,1406,1.903658824844886,163,0.34203028523311496,246,0.5856359507310095,0.13978533157569648,bot
525,78,66,17,307,17,1746,0.8753521138346175,121,0.2195331051625451,478,0.5302456560962676,0.20436084991363945,human
748,70,39,19,341,19,1556,1.8959958404674164,198,0.07064774581389467,314,0.6288902627427226,0.2913736105791884,human
702,61,38,8,79,5,941,1.821593070575899,65,0.46137821930831163,263,0.35110574762274604,0.18701725476851017,bot
505,111,28,5,156,18,1066,1.6590953562908473,167,0.4496319847961403,308,0.1897735819003345,0.19926676055766535,bot
423,79,58,5,131,19,324,1.2298022992023014,123,0.28573636241386324,297,0.158768660555506,0.45434007227106643,bot
633,101,10,10,174,16,386,1.587027679895399,66,0.5000194515791818,139,0.30934236398708354,0.21931111621671073,human
409,52,16,12,218,8,354,1.7738718420357897,111,0.21040350392435672,249,0.5865516958044177,0.46311965550915357,bot
680,67,60,7,260,13,1231,2.5437809072939475,211,0.09235011881202002,245,0.4410841623645727,0.35685278740690807,human
793,75,40,13,249,15,731,2.2541373458262184,151,0.1870162881154258,534,0.38690978906428186,0.17448027203187372,human
723,128,20,17,108,12,1165,1.8542089495559244,101,0.18071756432184516,352,0.44769078774192783,0.33178826864427424,human
633,87,60,16,261,10,934,1.2017406708619258,189,0.23505671639557546,274,0.45706844806073327,0.3060844942857069,human
326,62,32,15,270,3,1178,2.182816995002919,148,0.21640143839582648,493,0.4963372302757636,0.193834409767427,bot
560,48,51,11,81,20,768,2.337355072863616,151,0.5583512127090087,505,0.6469980447579917,0.20582262382975414,bot
693,95,42,7,189,3,964,2.967662862361677,77,0.32145559312365124,303,0.37972070156581683,0.39495253755482695,bot
864,92,36,18,302,26,1467,2.4612497845043597,223,0.1617875394139474,458,0.4076748582973977,0.48042148762039155,human
356,112,40,4,227,4,632,2.825076998798261,174,0.5159097563013275,441,0.314631831722572,0.30118099967389905,bot
888,92,69,7,248,20,1882,1.875952476845971,133,0.302631403032066,483,0.6082634771711348,0.22108472732318257,human
347,80,45,6,154,19,451,1.3903872914378177,123,0.39319622952376954,525,0.30105981806665993,0.46410862237290906,bot
711,124,55,15,255,18,1022,1.320803892080404,147,0.12669576504091584,330,0.42339580010586614,0.1509094300918505,bot
891,102,35,12,315,6,272,2.2629971105113307,190,0.5517067676822724,192,0.17469868318888304,0.14462186935159316,human
727,39,54,9,108,11,350,2.474009346444544,149,0.5538711864961152,223,0.36122272068556893,0.44413155661802584,bot
920,100,59,14,162,7,786,1.2802008040281982,223,0.07458817825105815,595,0.3212528878494604,0.17305459039207116,human
537,118,58,15,157,13,861,1.8122580238220465,50,0.2022275442494645,369,0.37784213046383786,0.38613521270979223,human
853,55,51,4,67,8,1301,1.2566641011961786,107,0.523850808118441,433,0.6161133869704828,0.16094895010312024,bot
923,59,55,4,135,22,1505,2.4478759903846505,96,0.31906095941966156,625,0.7485667392319273,0.44039550770027414,human
555,42,43,16,79,17,1282,1.4261161078405291,75,0.5212838657192314,486,0.5965352236020921,0.3348749453978125,bot
629,91,32,15,75,16,846,2.7705874650664875,176,0.26355789331558693,179,0.6701700693702601,0.28703866950672696,bot
839,130,25,18,288,23,1137,0.77346456751042,196,0.3035008797885552,351,0.43950736011983205,0.3010275752508711,human
782,94,29,9,104,2,1412,1.3458511737701853,89,0.45249450787719225,274,0.10301582365721407,0.10320892000190876,bot
679,85,45,7,229,17,1370,1.4712265275944771,197,0.49114125417259313,219,0.4235636713724634,0.3584604413071273,bot
378,103,24,11,238,10,422,1.5684540960032796,78,0.372023834735941,573,0.2225585407738745,0.37660748804001365,bot
787,80,31,4,76,22,371,1.3061501060389324,93,0.3296272776739753,551,0.308989331345795,0.2744377568459589,bot
826,79,42,19,344,26,1809,2.440542592516352,190,0.12488177784351365,641,0.42642652160986527,0.35441132662589847,human
409,101,54,3,63,10,1370,2.0063950216042548,168,0.4647429114073908,163,0.5528758346209748,0.2783555887600809,bot
728,85,19,6,324,16,1162,1.7823553280466566,101,0.10441229078792547,461,0.6617816022409256,0.18610056879822415,human
541,61,45,15,287,23,1241,2.935413229409588,107,0.20101175871790586,117,0.10465515021126176,0.28162445841230244,human
922,128,21,4,201,5,972,1.8327732487727355,169,0.062003285895204874,241,0.6027558192597136,0.3439490279444367,human
609,50,26,10,240,13,633,2.3530765303670327,67,0.45095667355966085,179,0.4541105922369819,0.422156937148057,bot
663,82,28,6,104,5,1296,0.7044602003481609,170,0.25762465271172996,265,0.3545692020116115,0.1866424031098653,human
846,120,68,8,149,23,670,2.388880120759282,208,0.2237597060782332,315,0.5015740877297239,0.48902570700877773,human
743,115,61,6,192,14,1798,1.8966592434259446,104,0.25314742822202274,385,0.31937358122205084,0.4601951840942185,human
936,102,38,11,251,27,1192,0.8002539899332449,150,0.19136835100979227,517,0.40193473171624755,0.3917278255933454,human
498,131,55,9,243,10,1269,2.2059307209479284,133,0.14586108524202873,512,0.7320610219824513,0.3537984518758035,human
913,94,56,13,112,27,1766,1.1805844209565306,103,0.12267222195508547,629,0.3220495517049015,0.15144909410477822,human
347,101,14,6,116,3,211,1.0884134563291614,113,0.34758381974953284,384,0.6907145964069435,0.3142272564561116,human
631,73,24,4,160,21,330,1.7679712787579172,158,0.24615796857049582,546,0.24246121557105377,0.19385796091896612,bot
546,75,44,4,176,17,1464,2.3945495883245194,222,0.10863441930823942,252,0.4453899362825485,0.2899132867087267,human
534,90,50,13,304,19,796,1.0259923931499584,99,0.07946273252532826,572,0.4405787777402377,0.15060275725082484,human
426,68,50,11,198,3,1459,2.371279797309556,84,0.5372393969869607,439,0.5793595647118186,0.17060215866280348,bot
543,98,68,10,349,7,1665,1.2303478944711124,190,0.2266395247478335,597,0.6135100445429387,0.43738382020171007,human
662,122,69,16,325,6,1498,0.8386199904576709,147,0.09733846888488987,277,0.6183865507507411,0.14863952436932926,human
568,51,55,18,295,13,908,1.7047097624271226,179,0.2765937599907159,595,0.5662602631843989,0.419324197429068,human
790,62,39,8,264,7,1404,1.6144703187774816,105,0.36788039095847225,123,0.11694499297692325,0.2642683865754639,bot
407,102,54,7,61,16,912,2.5505500196820785,154,0.2951840671137181,425,0.5945180419328318,0.14385916189570552,human
729,32,26,3,319,10,994,1.8189101097661193,59,0.36545068011035664,178,0.5029662708087409,0.46043694712951666,bot
859,66,43,16,178,14,1629,1.8486694470910239,119,0.2925015501989551,619,0.4702971396218023,0.2315444420422848,human
804,112,59,15,194,20,1201,2.4905198209485278,136,0.5680425745929688,576,0.4443751539732069,0.4664227518359242,bot
788,52,11,15,178,0,621,1.150343247838499,46,0.5190087164199068,257,0.35290319366245615,0.102086500670717,bot
591,114,57,16,117,17,1846,1.1973630192754587,191,0.14517167403823658,466,0.367128621504415,0.17129863141864005,human
647,103,42,16,211,5,853,1.1656943440348473,122,0.5935082862476642,572,0.4310163658784315,0.38148643174201924,human
859,69,50,12,243,5,1712,1.9151973637121846,183,0.22593035681072432,437,0.6706526676421853,0.2809745245824862,human
890,52,49,7,358,7,710,2.2051608827229656,103,0.08698520002357252,388,0.4233053011734964,0.2690848737175815,human
678,92,35,8,266,1,488,1.400798302321922,40,0.3811093551412159,127,0.6544634833236201,0.18080390168163754,bot
341,112,10,8,153,9,991,1.9207567824795149,142,0.5254370762830377,263,0.4643055827797826,0.27183656637591924,bot
496,116,57,11,183,14,1398,0.9148845433828898,218,0.2280977694883906,646,0.40066174414412137,0.43665930971771166,human
891,45,42,14,173,7,1352,1.3883576310003893,200,0.23940475739559486,308,0.6862486943014161,0.3300850504808145,bot
957,80,42,10,109,27,1733,2.499998868470615,203,0.08251094562344302,436,0.5489796907732262,0.5291017468901551,bot
587,77,40,16,143,25,698,1.182215520856385,154,0.057730422335626266,361,0.7382449951696379,0.16444646499878024,human
759,63,36,7,354,20,1519,1.3798452314349583,226,0.26794696903486276,564,0.5245662778068366,0.5219293701536575,human
838,34,24,14,192,21,339,2.5874504918076804,98,0.35707745241391475,159,0.5512558586260408,0.2818027482576174,bot
723,115,29,18,140,21,685,1.903581826547968,188,0.283142691624961,350,0.34276810829322873,0.17893099544151572,bot
697,123,63,11,200,20,1357,1.3774300721071173,114,0.07541550506391186,591,0.33117820564990164,0.3468921951407795,human
552,125,52,19,120,20,1374,1.3086674222598924,128,0.2127975109259997,419,0.6027210461877934,0.19607672631206274,human
560,52,52,6,350,14,880,1.9370463484536946,102,0.2830379249864103,567,0.5022528033621916,0.17911814776106866,bot
694,57,59,11,134,21,520,1.2811753918743658,157,0.36844155799432,389,0.12459960889577848,0.3630952523096279,bot
449,71,41,16,213,11,961,1.7479439660476401,110,0.5579721605030556,129,0.3805258493028677,0.16001454832977982,bot
347,83,55,9,95,5,910,2.974391948837372,104,0.32856079666313776,270,0.4112389090323362,0.35869433349539537,bot
743,61,59,9,222,0,787,2.100457828892983,146,0.37886676560370103,386,0.6839556632928796,0.3948073086785865,human
717,73,10,5,177,23,371,1.7613901879743648,123,0.5044814398970159,165,0.512531937153828,0.1597934090486248,bot
598,78,58,13,211,21,1612,1.2752727437167377,189,0.18021398002201677,598,0.5702624386442112,0.2081646854433773,human
435,108,19,16,310,1,1082,2.2698815808796238,106,0.4692891373451989,540,0.20347090801480755,0.45878022272230357,bot
726,123,60,7,166,10,1675,2.021540410389506,86,0.24515921769068655,573,0.3005592953919055,0.1660563733186437,human
604,104,18,7,324,16,1396,2.222225856261117,212,0.10360657189441445,467,0.634039610490176,0.455868832698144,human
835,53,36,5,278,11,1359,2.310892616620002,144,0.1264137268318558,432,0.4654999169019371,0.44147137968840966,human
526,80,48,12,102,22,1017,1.6880371379500951,82,0.07315278374599818,580,0.7181762932586141,0.43414812486008403,human
561,68,26,6,314,1,280,1.2470701064373357,174,0.30328971275608346,343,0.5506053744571312,0.10791236068086328,bot
391,84,36,8,80,23,218,2.97664523697493,192,0.23261530938500374,512,0.4848336496067652,0.3322584272884781,bot
708,92,21,12,304,6,1494,2.252497455063877,197,0.17385799832692034,306,0.5313184912103397,0.48039984646786704,human
825,119,48,4,228,23,1313,2.3206526043634597,61,0.5733760119959219,532,0.15959263886905997,0.22959700018624224,bot
941,100,55,12,117,11,1371,1.1414375372556345,193,0.17428677531549758,499,0.5813476763937835,0.47922751937901686,human
627,116,18,11,159,26,1044,1.6737930145382216,102,0.12823509254773713,359,0.3862606086089802,0.5179157279532908,human
871,48,38,17,303,23,1475,1.5310281607366805,141,0.2428128123986225,268,0.5876151321554155,0.47652080416089065,human
686,76,34,9,180,6,757,1.0671611730247337,68,0.39525750295960127,185,0.4219823430141627,0.2854596962039403,bot
424,83,15,6,212,14,382,1.1191331507514644,67,0.4140466075633602,564,0.2921710007314659,0.4966694198134939,bot
341,96,53,6,178,12,991,1.0287489002724182,162,0.5946838207891705,574,0.6266069502232333,0.3143402710640696,bot
784,87,47,16,257,19,1184,2.291432506851253,195,0.4331193138604019,416,0.4325854025044139,0.35168647053591784,bot
835,57,33,8,64,12,1177,2.3519265923662314,69,0.3160649882922757,313,0.2781408683351345,0.14855693019434857,bot
887,36,29,17,124,18,401,1.0260639832479794,137,0.3746459945965418,316,0.5515402271928731,0.4290410312083107,bot
583,114,57,13,302,22,398,2.6822522934484474,140,0.46839754546810897,549,0.6163890852810222,0.13968397106436437,bot
628,92,39,3,142,1,675,1.1901757567470728,61,0.3157686173458358,251,0.29223792780454905,0.10468924707867706,bot
926,46,32,8,298,19,1597,1.8266131185620664,173,0.1534269592763062,385,0.5533416770318695,0.21674322968528104,human
950,74,42,19,147,27,1796,1.6219123279911556,189,0.14342461004226456,267,0.5610075984242178,0.2709970638234832,bot
736,99,32,18,210,27,894,1.316870867997571,188,0.13747843290752748,433,0.5637676458733618,0.5272709380687236,human
548,84,46,6,62,6,296,2.554226201447093,76,0.5921345374593581,276,0.44177045017317484,0.3896287629925159,bot
400,69,59,6,289,22,722,2.1030424294299905,75,0.26695653217236626,453,0.15265553231158638,0.25278697319120186,bot
767,83,62,17,125,12,1002,1.8319263835590178,147,0.13731032177119062,618,0.4546022136490668,0.3930338711922152,human
633,71,28,10,290,22,588,1.8997047396385678,186,0.3761755421982813,170,0.22492885836244428,0.4596495123941412,human
915,50,40,13,241,24,890,1.4347256489000704,120,0.26293069941733155,522,0.5602665103598484,0.15527545638199786,human
393,49,25,4,195,12,901,2.6021150106710453,103,0.2378909941431167,263,0.10008746056435183,0.34193454208225993,bot
851,65,37,17,228,6,1446,1.2099671228850069,160,0.3355333513253424,496,0.6619278103083972,0.44720796493977366,bot
534,81,50,12,277,12,739,1.9434316597921537,149,0.26761958273031095,506,0.44409888464988845,0.4615785710909076,human
846,75,42,9,285,9,928,1.053374852958438,165,0.20805786590188968,478,0.14576439186331944,0.1404854971975539,bot
955,106,42,8,118,10,1518,1.1866034148748665,183,0.11453970465044766,298,0.6993791674756129,0.2345658744159686,human
328,36,49,7,193,19,892,1.4989907584506106,127,0.4341722461210843,570,0.10330876354525564,0.1701677364962874,bot
765,98,53,12,306,20,1244,2.2115989148894144,202,0.16434014249731987,455,0.5895430272827988,0.2208450226069072,human
499,66,33,14,127,15,985,2.3095615263122484,97,0.49951371887382195,400,0.5728890483666635,0.36231482927587144,bot
737,71,25,4,319,7,875,2.673706066242117,197,0.30474384780621533,257,0.6787217549309345,0.13786060416081516,bot
531,59,63,10,310,16,1816,2.523289692200489,181,0.22501647791111012,516,0.3751750512609536,0.5470606384323258,human
547,104,42,7,185,21,1678,2.278912899080572,112,0.2562679931837372,425,0.3383252250197504,0.38493354538673275,human
629,61,34,7,123,0,558,2.753635880644585,141,0.3376640118447648,191,0.1826633698283302,0.288412859066139,bot
317,41,32,16,183,15,876,2.9029992355875427,182,0.28603842012549735,500,0.6825674655224317,0.1159171039397501,bot
368,40,11,6,197,23,302,2.158751301995159,158,0.20983015957633677,186,0.6874894424491643,0.41235341240307355,bot
863,53,35,11,151,8,1004,1.2393235541501315,106,0.5772937453066569,127,0.6290239246011129,0.12364005507078689,bot
526,130,45,8,130,7,1282,1.8978256051013949,87,0.1349962230561899,532,0.6818595183281102,0.2611428405838805,bot
