metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,label
630,43,28,4,123,0,1030,2.0,15.0,0.1,56,0.3932594795864552,93,0.06677445263516138,69,0.3,0.0,0.1,bot
438,57,20,6,100,6,19840,0.7116467713409256,13.728691658658976,0.3459021587428227,88,0.0997419484916966,539,0.15154090540213191,454,0.17834286173084848,0.0020088794301172724,0.7394390653352472,human
458,102,15,5,126,14,10209,1.0711298587536147,6.659318611140501,0.15943588072546788,123,0.029473699921373428,314,0.48468342358456845,568,0.10324086301663443,0.005252217867792316,0.5708215749708815,human
51,13,4,4,45,0,620,4.049148686839586,26.345658329498963,0.021951403994498086,28,0.6027255508461022,57,0.0403689012801378,19,0.029672585435062283,0.0,0.048433596441944164,bot
7,5,1,4,24,0,389,2.346329836162167,19.40573246832178,0.038092131534991386,40,0.6509458971347066,31,0.023714464250616338,11,0.0588572642102333,0.0,0.06563253787156287,bot
853,96,33,9,194,9,17430,1.214413241196608,7.30930285497835,0.5539021915092767,105,0.0617002011000579,446,0.3198819321545447,330,0.17105236091160456,-0.014899284671590905,1.124249503899819,human
1265,128,42,10,113,12,5442,0.5483365457478829,17.446383527720723,0.2142326707126307,20,0.06622477812239383,361,0.24408789338058237,373,0.14546306801160286,0.004493668266320499,0.3547557654317741,human
71,0,2,1,55,0,595,2.891532522558966,19.6170679737426,0.0,34,0.771527878361674,51,0.0766120095212845,40,0.04897665771265437,0.0,0.059645942285452405,bot
278,96,1,8,147,8,14238,1.1890951413898005,8.51445372857634,0.28438019823866684,93,0.07107715567043806,330,0.4980324566929567,167,0.13892774543457576,-0.003389361366865872,0.3037355132677177,human
58,7,0,3,63,0,309,2.779502144440248,18.322747232590327,0.017044552870760055,25,0.6772847482862375,12,0.03719947479069673,21,0.025448664496196288,0.0,0.019297024912220066,bot
80,0,0,1,59,0,441,4.2471930990933195,22.56905544177718,0.019517897116381834,35,0.7201129837474319,76,0.053379252337738575,17,0.02142301904910936,0.0,0.04942465831494075,bot
301,71,10,3,98,0,1932,2.0,15.0,0.1,52,0.3354099518544253,91,0.1011348911855915,100,0.3,0.0,0.1,bot
816,59,38,5,235,0,14849,0.8427604292109212,8.394225288085504,1.0530061353565656,89,0.09907441982919543,458,0.4414722719467956,294,0.09968036801252463,0.0009491947849948427,0.26996097849038264,human
601,103,20,10,245,1,6165,1.1544844483352883,11.729935012768367,1.083877098540009,167,0.07794196740235101,313,0.42972736847157206,443,0.1335944183376003,0.001084257785072238,0.5336171687040466,human
554,64,28,5,72,0,1148,2.0,15.0,0.1,47,0.2998021507897249,112,0.08319683621528401,27,0.3,0.0,0.1,bot
551,44,14,2,70,0,1664,2.0,15.0,0.1,57,0.40449954024390394,144,0.08536977222410651,89,0.3,0.0,0.1,bot
882,103,42,4,167,9,77121,1.3861439245415255,15.914696501987049,0.05,72,0.05665520417297867,511,0.24567090169977082,380,0.15255389514010315,0.00139631388351172,0.5575275594623793,human
480,90,27,4,63,0,642,2.0,15.0,0.1,44,0.40057653842178453,38,0.09260896735308281,71,0.3,0.0,0.1,bot
602,96,32,8,168,1,27540,1.725213664290897,6.172018533548739,0.7176867908740483,127,0.06533721218614907,421,0.324492468767963,308,0.17811610257902982,-0.004124801138158879,0.715405154683163,human
228,10,26,2,69,2,2023,3.140813541236835,18.62784545099912,0.40134870951695567,42,0.4466891235662346,217,0.13639746249765353,165,0.26942480646087097,0.0,0.3128869430886054,bot
764,90,21,6,100,2,7279,1.1035866676463246,16.193298402500968,0.26978915958605093,177,0.025992907461802467,436,0.4958667430617084,225,0.22297085874791522,0.005801071451169354,0.3160232126734577,human
772,116,23,8,131,3,46660,1.1528626749255386,20.723147410932466,0.7151941918167772,161,0.0761896767126019,394,0.3072985362932332,499,0.21330124283950674,-0.009205794944859931,0.4158264828568631,human
347,133,9,2,99,0,1229,2.0,15.0,0.1,67,0.3702472194451812,80,0.11077622960980266,126,0.3,0.0,0.1,bot
578,98,12,8,156,9,35729,1.0343866173923566,13.951245205616338,0.8855977107200668,38,0.14527591291206943,450,0.29825691688178724,598,0.16818455753640105,0.0011015758476342389,0.1489516581535657,human
27,10,2,3,74,0,440,2.647100679822046,37.61251247926021,0.029565719298957162,30,0.8251343738922569,42,0.05509475962137477,25,0.03469845694960469,0.0,0.01548386582172348,bot
318,44,19,6,95,2,647,2.0196078448617323,19.11783931422837,0.33424453818795286,30,0.6007214651797657,159,0.1067707915473608,52,0.3084865122349375,0.0,0.23474369769240144,bot
47,8,5,2,54,0,498,3.546688657008214,33.992988796625866,0.0,36,0.7050621817239414,52,0.0056828948567716475,28,0.041542082713738784,0.0,0.05822533113664501,bot
369,55,8,7,92,5,2675,2.6582707564971595,23.187572680217034,0.2735486253673696,26,0.46490416407403057,173,0.1341914345349545,85,0.28058793353467404,0.0,0.16479772511246385,bot
593,85,33,5,139,12,40287,1.6805640246273996,6.909606059368237,0.5399504274240841,110,0.026954895918599953,252,0.15848417646973084,318,0.06291565512936889,-0.008069217778621393,0.41159033772064946,human
748,123,11,3,77,5,21387,1.4013831289769434,8.15049756863636,0.3336656020212173,24,0.11195964637431396,360,0.5277322032177685,361,0.13735930989380463,-0.01731732351506248,0.7241500357956261,human
425,49,33,2,93,0,845,2.0,15.0,0.1,50,0.29136815150121403,97,0.10777238916388601,60,0.3,0.0,0.1,bot
686,75,6,2,186,8,18811,1.1052370904205968,5.8127855874969665,0.07682075798625576,148,0.09221970735635308,477,0.47751975078341047,634,0.25430522444124526,-0.013967354084988719,0.3825807783186065,human
377,58,27,6,84,4,1825,1.9595776045722562,27.29203819943865,0.05,45,0.3936893535899622,196,0.21090192699796498,150,0.26837610405538,0.0,0.0801090918883589,bot
538,62,46,9,155,4,19654,1.3760135500089927,6.4444216077798675,0.49475250698883355,125,0.0323131114637301,475,0.2619615937883746,57,0.14681883030492793,-0.004238211301990146,0.7284733788114681,human
789,64,39,4,200,8,36784,0.9654717725612402,9.240503440485586,1.4229018471457835,140,0.07124902794887367,512,0.4247545774578427,221,0.12849941005597826,-0.009727760255127034,0.5147593142760017,human
760,89,26,5,44,10,39833,1.5476774767967088,13.854397206561764,0.5230918645955576,138,0.01,300,0.2557026264370959,272,0.21070570217319848,0.009453718216044328,0.05,human
506,22,5,3,96,0,1699,2.0,15.0,0.1,49,0.3292502600531546,176,0.10873798775985666,71,0.3,0.0,0.1,bot
409,77,33,10,208,7,10625,1.5117424515454434,15.404916962488546,0.3201391706772207,118,0.1420763921545672,103,0.2039797489113976,333,0.12524754649646944,-0.009840871927043101,0.4255020497199366,human
664,105,20,6,95,3,8102,1.9326569692206579,6.417797966277129,0.5460420773419197,145,0.11257955520120616,235,0.3763730028664354,484,0.049530328971865586,-0.010039268352894424,0.4851634698318259,human
542,91,13,9,52,6,28711,1.1182410784698174,21.394799901221987,0.4067881047406586,103,0.09008129342223865,524,0.20171561259276863,477,0.12358305059722795,0.013629519974830457,0.38047287728785445,human
561,90,24,4,146,3,12332,0.8632969291899444,7.842462606087064,1.2078411002374774,179,0.053077041532986244,287,0.20132171885157565,359,0.1566391667223871,-0.006144665582623802,0.5614179209507322,human
505,61,25,8,100,0,1318,2.0,15.0,0.1,50,0.40644896730397273,41,0.07432118942356986,143,0.3,0.0,0.1,bot
626,95,16,5,74,0,985,2.0,15.0,0.1,67,0.3666295410066003,89,0.1018108508363257,77,0.3,0.0,0.1,bot
79,8,4,3,23,0,456,2.9518484276514028,22.089780518305687,0.027368692350257,5,0.7826538903324499,29,0.0,24,0.05986981841560368,0.0,0.06440131986988831,bot
804,46,38,6,254,11,19617,0.861856491674092,13.807740643004653,0.9189828376384972,122,0.08284838558068922,652,0.22688710142850085,363,0.1301103440151925,0.009025300270577564,0.46230706838999486,human
786,114,23,10,164,5,8872,0.814343069624678,11.97937231751535,0.45035887418398046,100,0.08653247806705378,629,0.189397039390407,356,0.06061054520218319,-0.0016976794901920127,0.0809738550500535,human
660,64,27,10,112,4,25349,0.7025915227733682,6.5781632749170225,1.1545987875664556,71,0.12650454946173534,352,0.5591473151315429,190,0.07402886630056348,0.014691360191126967,0.44128412176210363,human
832,89,24,7,123,1,7870,0.8873069190371895,17.82190827153933,0.22489134883900713,149,0.056289775746985,414,0.23361974170743782,418,0.16660352027289113,-0.012139003969337205,0.6659361543840875,human
530,49,27,7,93,0,791,2.0,15.0,0.1,63,0.3804333930007718,73,0.09656500464701447,120,0.3,0.0,0.1,bot
166,47,18,6,118,5,1482,2.2046836997024126,8.582204437892145,0.404807757362847,58,0.4173814307858613,195,0.09589110591078107,231,0.20857261770068786,0.0,0.18728159860910748,bot
32,8,5,3,17,0,181,2.271138875364339,27.12832287362191,0.04316543152893881,26,0.7100938741040231,30,0.03953946386426689,20,0.05225375345116728,0.0,0.04703307518255169,bot
496,79,24,6,47,0,2184,2.0,15.0,0.1,61,0.37593399074093586,47,0.12402678877556812,84,0.3,0.0,0.1,bot
398,54,13,8,127,0,1283,2.0,15.0,0.1,70,0.31355286955149236,173,0.0780792252450899,78,0.3,0.0,0.1,bot
964,100,16,5,125,8,15512,1.0071979154595636,16.192204839359732,0.9033464688696318,124,0.05571062224071048,323,0.44668472917559926,598,0.1801284592809177,0.010392684770210235,0.4608328891396407,human
288,39,9,3,98,6,2781,2.541246953592559,23.020677191943598,0.28226276793734056,59,0.6082514174637823,166,0.10468153665629013,8,0.21492300734557326,0.0,0.3682213779281192,bot
254,28,20,6,120,4,557,2.2207082154344824,11.97329529810445,0.26026122553238173,78,0.46326671251985296,161,0.13212377224348829,132,0.2036895098441618,0.0,0.13234658268594113,bot
684,115,25,6,137,11,11833,1.3738121514198651,7.272891918138714,0.4764573291033667,187,0.01967302147365238,579,0.37835188574867273,393,0.07219666338621707,-0.0071000746601364885,0.48347288804644256,human
823,105,28,4,107,4,16873,1.2507065405573412,8.589840927188488,0.5439621092553723,92,0.08801232993665413,518,0.4479118228567387,437,0.10100240043405657,0.026964638221329742,0.2986777984974107,human
281,41,19,4,72,3,1411,2.0023223615055374,16.56035569084885,0.22553812252397026,48,0.447006520744141,89,0.18347722966607855,146,0.23141116107473647,0.0,0.13446674044698276,bot
697,88,39,6,130,5,22078,1.3725811405570516,5.392309021828375,0.3397534756042586,143,0.1160796392608272,639,0.32019238973015157,884,0.15914230429614507,0.027163242892280164,0.6608581615856968,human
772,95,22,10,203,7,29983,1.3616622691750089,13.503496027431954,0.8701999823159957,85,0.04560777440301917,471,0.05,304,0.16876626062820593,0.005960628552987741,0.0957064612179705,human
676,45,19,4,109,8,13018,0.7265607294889449,13.01677068212687,0.5335956100221877,142,0.04961842778661173,319,0.5010741934327336,452,0.11298238735138302,-0.004973590749473149,0.413568276206023,human
728,22,1,10,156,8,19159,1.4347724000849036,11.333239845937454,0.5770502163436276,76,0.13293689594317937,394,0.34589021992842167,752,0.1734272035734442,-0.0037008401189465596,0.5689864388720636,human
113,105,35,8,169,2,9091,1.6492595259000815,5.606570561641073,0.592683780711192,81,0.08870946758943915,438,0.22158962524400863,241,0.26011730650777976,-0.008569957920586664,0.3348483995192831,human
389,52,19,1,94,1,1369,3.143324710438335,17.917710635400645,0.09573944275271651,55,0.40504667277332446,125,0.14592769091205365,227,0.20266923526188785,0.0,0.2585778733935521,bot
908,61,12,7,134,12,28887,1.7524405016124716,5.3510501823858245,0.18232375866384948,112,0.06162213559738436,395,0.3988334422967693,393,0.16194247398233996,0.02862887317218939,0.49525287370117316,human
646,88,43,6,182,8,13701,1.6549244027643255,11.639583929779983,0.7416114190008444,159,0.062496177391341376,406,0.16865185698378454,110,0.09900226853614265,0.0033417726573953667,0.47185357170335207,human
503,54,48,5,144,0,5116,1.3196182666826797,2.0,0.3829506975255239,143,0.10794536371673866,233,0.21105261958092375,666,0.0847065549027151,0.0065689240568928674,0.3707656499865567,human
74,14,4,2,71,0,348,4.888105575775108,41.334153987822894,0.0012697603036636446,21,0.682527816801197,24,0.061745542361019215,16,0.03136673281428297,0.0,0.04985768349836393,bot
665,74,33,6,141,1,6207,0.7423881277396487,13.876486974037974,0.872682384498157,125,0.1480663711574173,266,0.3158117211924455,290,0.1231487213831936,0.005833156131122379,0.4638149541907181,human
438,37,5,2,128,4,2448,1.319990447280385,17.91025919204491,0.1948759292681391,34,0.5414686343008559,156,0.10347635761556029,176,0.18008718188833137,0.0,0.0994991648538778,bot
369,42,14,4,112,2,769,2.0895734277047104,19.772913050360568,0.06961766865387597,27,0.5195857163615087,137,0.10837245685985857,142,0.25628544351581795,0.0,0.05,bot
885,117,40,9,152,6,10887,1.4085415569860011,2.596201004203513,0.5656695189095488,114,0.06216871494949598,412,0.33939311215513335,310,0.2204678237925256,0.007871692068760565,0.6062570778126694,human
48,20,0,1,54,0,577,2.89278451696695,38.480115298704575,0.03466159551221504,10,0.70011352163363,15,0.04443095405721857,30,0.06962186511305615,0.0,0.053775688318547274,bot
859,89,36,11,182,7,22556,0.6363137796667567,5.2588587265315,1.0384705908833074,97,0.0932718107524397,534,0.35157628097984045,120,0.15615825490521468,-0.00471475126303709,0.7614871054852413,human
567,30,17,4,109,3,1479,1.5719244220128288,21.907425337973788,0.2301364659813596,73,0.5264409488923475,246,0.219470301998727,203,0.3142052987075657,0.0,0.17664827087049967,bot
1015,62,22,11,177,10,10084,0.8862420913992508,12.22401688510724,0.38320923623027026,96,0.029848098612884878,424,0.37612309044923414,284,0.21526912732787706,-0.01606576561512981,0.6320075621140728,human
814,139,10,8,110,3,16844,0.4825471063885771,14.44853401265557,0.8126187289857245,112,0.1006482750235332,380,0.2371435978250587,319,0.19598431814008935,-0.012437227500336982,0.2990065770363546,human
690,92,18,8,114,9,3945,0.8786806108742875,11.870051628494625,1.0375363729135463,141,0.048179945595704085,354,0.3931993679716166,621,0.16498405068443753,0.005538492023293658,0.13163045510790689,human
1060,72,21,7,208,8,9111,1.1073477477897091,3.9756817826060846,0.8289917283108332,90,0.05223652924923313,20,0.4629834513334354,484,0.18400511233105557,-0.0029771191499134535,0.4639778567427023,human
976,51,25,10,169,6,5118,1.1915133721483,4.403294266388474,0.2953170893738352,91,0.06707332361263602,221,0.32304113223586234,473,0.2826805008580358,0.0004123202563954442,0.537386018726825,human
533,39,20,5,130,0,1139,2.0,15.0,0.1,76,0.3911168441239769,95,0.11483989577289999,57,0.3,0.0,0.1,bot
719,122,32,9,115,4,38440,1.6813061801709275,6.614319580431028,0.865350825754195,137,0.0924173515782406,459,0.26474532621464875,492,0.1613961319886868,0.0025288950398846704,0.31905056095862616,human
323,48,10,3,77,2,387,1.73122314988206,20.238733682477996,0.13623392207001878,41,0.5204631577345185,202,0.19217121012652622,234,0.13433669856729857,0.0,0.1553439125291987,bot
70,9,5,3,39,0,319,2.534983181283471,27.13987667201124,0.0,26,0.8087236958402301,62,0.05463998041399689,12,0.03765925680624212,0.0,0.051085667642093456,bot
537,90,46,10,56,9,9876,1.2775221657490825,16.878040997400415,0.7794354039942122,132,0.10611432496698968,433,0.4302045783819749,355,0.092289654937703,-0.02329001470160668,0.4577824900720554,human
309,48,7,7,130,7,2040,1.5717579919914262,32.611842066517326,0.2614698892016349,35,0.4424594699042758,251,0.16102617302765423,112,0.3308084535461693,0.0,0.22755523742677272,bot
585,94,23,3,106,0,841,2.0,15.0,0.1,58,0.3611711854600258,145,0.1212560460108131,64,0.3,0.0,0.1,bot
70,12,2,3,33,0,293,2.969244751640451,32.76043152172708,0.041047432934377834,24,1.0,66,0.06253283991154832,17,0.07295939933212779,0.0,0.046974105478856686,bot
750,108,24,7,149,7,36020,1.6816748591287638,10.758010424959924,0.8657605077477489,118,0.07080721600399523,460,0.27532880701829326,139,0.17728232687436116,0.0024001442878722303,0.4695981068293758,human
953,81,26,8,172,2,13095,1.3394393302812173,13.366732116622218,0.8778543854899308,189,0.10849159592055288,199,0.5108247540540544,457,0.14561742889494342,-0.013713739484213951,0.26266281668048425,human
496,89,33,4,113,12,15955,2.024563574521281,11.888085757866937,0.12441453345837139,73,0.04711797932292368,436,0.5939286578775792,464,0.1687246317681461,-0.003724758293046585,0.6465593327900555,human
335,37,19,4,101,5,4434,2.4993605970035615,17.418431820860086,0.3319587610730066,52,0.3669893641961641,27,0.18544054145938457,260,0.3450988483952504,0.0,0.24242364340994557,bot
901,92,38,12,140,7,48448,0.8024649734882832,6.744184884847975,0.5324390061926357,76,0.05865338344719944,463,0.4131012096258377,522,0.08319472476486064,0.006575868814344478,0.799766234229837,human
74,9,6,4,24,0,489,2.717367538205932,34.46462283708796,0.023316235552315955,26,0.6523168418233507,37,0.04826198201831629,25,0.0695488156449704,0.0,0.05040975283592165,bot
634,73,26,4,114,14,27309,1.3050692520364264,10.424476450579988,0.8879416731377252,184,0.08104600771727533,403,0.3126818404482755,643,0.1656907544570791,0.007975746468868233,0.738059219285763,human
435,103,26,10,187,11,7553,1.0928863731986311,2.0,0.16564200986085081,112,0.14627098520278853,335,0.443148989384829,296,0.18408771419708256,0.007522641082136378,0.21297058008351738,human
651,68,13,7,102,1,21115,1.2218684083868652,15.193678589317607,0.6437936043024948,119,0.05410514732827258,429,0.34629805212804476,587,0.16861620297272872,0.007792128992283939,0.7247288880072907,human
32,0,2,3,34,0,466,3.372510811353888,23.3927979680616,0.006517567722889417,12,0.6985888998107155,29,0.07951771117644478,25,0.06082999730071373,0.0,0.043327925228545956,bot
113,13,0,1,27,0,747,2.822852069054517,20.577019066371633,0.07901158079281122,21,0.7839124219143138,11,0.0399068170161626,18,0.02661062047612653,0.0,0.04201687372971338,bot
245,46,5,8,174,2,1168,2.796293245041323,13.944476028040022,0.11296264301725835,55,0.5113445281303217,124,0.22665974542450246,135,0.24850946471602145,0.0,0.3136348902717134,bot
373,78,6,5,63,0,729,2.0,15.0,0.1,59,0.3962225565718644,34,0.06323808131388495,91,0.3,0.0,0.1,bot
304,62,42,7,75,1,1542,2.8483556694589014,19.74120588026867,0.23029539476775818,47,0.33676626054702435,42,0.14403359648070901,197,0.17146937514338068,0.0,0.28252366760295194,bot
254,43,22,7,111,3,1553,1.9196849175011568,21.055319207051053,0.27117441537462617,39,0.4754452203460854,196,0.14676254630123883,155,0.2273425402327431,0.0,0.11282441683498562,bot
557,61,13,6,64,0,1304,2.0,15.0,0.1,65,0.39451747925339903,85,0.09155480665627065,92,0.3,0.0,0.1,bot
229,37,20,6,94,2,2352,1.0361804015850513,18.924114089759065,0.09901394433406821,58,0.2850902041627261,117,0.20272820790152152,233,0.16381080718303526,0.0,0.18721717431620322,bot
63,18,1,2,28,0,570,3.7067305266986503,14.293674551094435,0.022824026560041646,23,0.7653957156452769,52,0.054301969277601836,20,0.0698730078182702,0.0,0.05543089613317419,bot
314,94,46,7,91,8,10538,1.201291454301247,12.166105225381715,0.3666736888196942,70,0.061611331539419736,286,0.35250258320187355,405,0.10791810720181398,0.002703625831329936,0.05,human
906,62,31,7,165,4,53724,0.9333820936557549,9.716441326585926,0.7060406159053821,75,0.12444880483779977,197,0.20576435576319327,347,0.22394054655196532,0.0077477854259795,0.2527960856386641,human
787,84,18,8,55,0,1149,2.0,15.0,0.1,53,0.3331209592988497,138,0.09892258008486367,35,0.3,0.0,0.1,bot
944,26,17,14,92,0,26801,1.2449878828998886,8.989466203753572,1.024665532218195,110,0.0226061511312036,400,0.30804714199772854,374,0.12187567233698311,-0.028087042120893597,0.48171996038256776,human
36,7,5,1,45,0,752,4.176554301700296,19.569080476085134,0.009508709547184807,43,0.7670276240854776,33,0.05081199255604645,20,0.03819726786569434,0.0,0.0072221463230496274,bot
58,14,5,2,40,0,342,4.657288218734946,22.911620695534754,0.018280630390922117,31,0.7161661071542375,4,0.07344645769574028,14,0.06777815740067514,0.0,0.05479948795175122,bot
255,36,19,5,154,0,2919,2.5839280861642546,16.960906970987843,0.1563114733655251,69,0.286646142001616,50,0.1270288010324204,210,0.27459026183012764,0.0,0.1876265781723032,bot
360,87,36,12,258,8,15161,1.5864658198096089,9.197422150412992,0.828782794618359,34,0.06696213910699415,393,0.3493531209887021,346,0.09115328533007089,-0.014999127707384327,0.5455153878955035,human
766,112,34,8,188,14,9331,1.064578011191641,13.169390584287331,0.10504631907265777,78,0.1052903582716895,308,0.30622238929460854,10,0.13656728613644661,-0.006582787272514417,0.2971944231141329,human
685,72,29,8,169,6,18099,0.8207147135695414,9.33891905196458,0.06680264637980282,112,0.10130565765454239,277,0.12367084286669841,301,0.09628283697976842,-0.0013601208957030465,0.39954605538141214,human
236,43,31,2,122,2,1652,2.4041738230391636,21.98214507513584,0.22099719422539127,44,0.5133393975965495,58,0.06668874722023868,89,0.1591785747503995,0.0,0.167147531763413,bot
482,95,13,6,104,0,1625,2.0,15.0,0.1,61,0.3055929953862993,157,0.15896491233520116,54,0.3,0.0,0.1,bot
282,90,16,1,193,11,34243,2.1014560498957526,20.758023857970713,0.43163923115530556,20,0.12373015327752276,458,0.2838640827526767,253,0.09293230254552794,0.012054235955444874,0.6264404593744024,human
343,74,33,4,92,0,1599,2.0,15.0,0.1,67,0.36315774439850107,102,0.13053549139357798,46,0.3,0.0,0.1,bot
758,145,13,10,184,8,38512,1.1867237436244098,7.0729898271148075,0.6270168066172027,117,0.09606718246239092,342,0.4937264908367649,544,0.0465538618680157,0.007360781756346989,0.45725453698847063,human
219,48,6,3,128,1,1144,3.442379239341829,25.144914541573723,0.1249283978750052,20,0.49990829284845834,215,0.14975106742283237,150,0.26731931734074915,0.0,0.25611682069612307,bot
313,26,24,5,65,2,3452,2.4392555893425363,17.3126396470252,0.3221137439603539,11,0.4374045805141524,139,0.10913492817094639,227,0.1954209621076881,0.0,0.18228222029859467,bot
777,82,40,2,96,5,10000,0.5021100550962286,17.090018366639537,0.6631825984001161,76,0.10344303948779143,508,0.4658873058930752,208,0.12067289986306995,0.0039448577114763956,0.9559400806798797,human
1093,68,25,6,129,10,12774,0.42514620058691777,10.710913973713652,0.18452821964731603,95,0.01,332,0.28600881857332405,485,0.08278163000750399,-0.011967571434545266,0.9249662920013848,human
724,50,8,4,221,8,23482,0.9980267356082886,5.24514524094245,0.4438659129504374,189,0.12421086261778197,259,0.2996600063489661,305,0.08835405197302565,0.007129814247838507,0.26027095800840216,human
26,14,4,4,18,0,437,4.13561151215339,33.570423109647386,0.04568598073827859,28,0.967638997234347,37,0.06419284726610554,5,0.05492239321770013,0.0,0.06397790323815351,bot
405,83,52,4,197,7,8316,1.3802568746780761,7.137611277216372,0.4474327450369793,113,0.0579518981303573,497,0.24214799637133022,204,0.17523074762681842,0.0015217374447819652,0.19810137424792984,human
70,16,7,2,42,0,305,3.2464106400040103,33.3451071633892,0.039688952903541914,29,0.7839755769603135,10,0.051214211422647066,21,0.05916955960632993,0.0,0.05121251693000533,bot
40,17,0,2,33,0,494,4.4265294153584245,27.584240740020082,0.0,29,0.8001964215154557,26,0.04667546988353478,19,0.07662836925599595,0.0,0.050567569099736635,bot
820,76,25,13,90,11,6584,0.873320740582548,6.281715596020709,0.865414149323898,92,0.0721994029861814,291,0.340991078031928,185,0.17700623327997986,-0.00549245872938787,0.6356688427280848,human
791,42,30,1,178,2,12269,1.4613494064760726,14.15044305432053,0.5661755744545478,71,0.03536990587879181,327,0.4444790511604282,327,0.1214841207550395,-0.0028738805723033593,0.4995397056185956,human
350,56,19,3,128,3,2146,2.1050003856755244,13.731858358789111,0.14162526568574285,35,0.3689038944414724,110,0.2059926301923038,250,0.2691906871772452,0.0,0.1408358314199084,bot
242,71,8,7,103,0,1400,2.0,15.0,0.1,66,0.31697425159663056,45,0.13093353423165405,84,0.3,0.0,0.1,bot
364,85,8,6,216,8,29270,0.36860272416776363,7.295014376829197,0.4885741419090324,75,0.09350184718753764,309,0.5373673123547976,371,0.19272333130530528,0.021964677636502786,0.4637217941265347,human
334,56,13,3,99,2,2271,2.0777133712384637,23.29254434878436,0.4403044761104502,45,0.35961653153914214,194,0.18516439344896846,128,0.21890910132483954,0.0,0.1650234238695764,bot
597,78,12,3,68,0,1182,2.0,15.0,0.1,50,0.2811974586751053,105,0.12705550045527328,118,0.3,0.0,0.1,bot
622,92,45,8,65,4,14710,1.2823012364612763,8.09498388814825,0.7332568819392129,121,0.10745741425687537,269,0.3874235630183777,182,0.12058911767702814,-0.003034242792505833,0.3812497864781696,human
1005,124,22,13,100,8,9542,1.8243204837401399,16.48378368086866,0.38699927118727506,200,0.09272006193996564,438,0.1910347902909405,399,0.10868386891768192,-0.00019517706241581654,0.4229607696783325,human
857,87,59,10,65,9,3036,1.2239393464223944,8.764949211008817,0.5572596531110819,100,0.0591704338061614,494,0.5212236106807995,300,0.20643709388795034,-0.001570532996894392,0.4203918455377872,human
818,12,35,5,123,9,5354,0.7732582161901806,15.505050804620646,0.515684458476072,149,0.1293344448593064,310,0.3706257180781921,266,0.1167023753807947,0.006882929155514091,0.5915223606514448,human
768,44,21,5,154,19,16492,1.0151856761476181,8.825077776599771,0.77443306000328,153,0.10299219707815344,262,0.31845858453756215,513,0.09704446440618164,-0.006631215285527703,0.9633686460913247,human
902,62,48,9,144,8,7375,1.822941834242511,7.192982375689404,0.842677013532082,182,0.061506435968815845,350,0.3499374913195688,497,0.20144246067676796,0.00350995184210196,0.8113142404197082,human
394,94,21,4,97,4,27662,1.7523000059963707,17.581837569890602,0.6677526120409173,48,0.11915143092510627,323,0.4046877419907541,508,0.10044724782174902,0.0034214733613648907,0.35011284743303345,human
969,113,24,9,156,4,77368,1.2950484190167457,9.911402082298594,0.561465073287114,101,0.06726662277472709,299,0.4521956499744598,115,0.24100612485880907,0.0005817159321601129,0.6319173833222262,human
543,68,11,6,67,0,1592,2.0,15.0,0.1,56,0.34366147306900857,66,0.07673337375262847,41,0.3,0.0,0.1,bot
311,42,13,3,129,1,2219,3.1582073544464055,20.476878917552167,0.18195667533485452,53,0.4246116490143099,227,0.1719129137061845,118,0.28913353207920994,0.0,0.06310786736882776,bot
24,6,2,3,66,0,359,2.9467198759870312,40.72891976261509,0.016920843860510123,20,0.718318179198599,82,0.05994253614673121,11,0.03795961141201869,0.0,0.05496696334306114,bot
1136,119,32,10,98,1,17586,1.678053565358249,9.105188174649829,0.48084098881181336,76,0.11262367333816208,353,0.36216804992181284,415,0.2276708391440661,-0.0015268748163180684,0.7139378696016684,human
593,61,52,9,171,5,50564,0.48848106495467514,10.81345235522808,0.8112103722525883,125,0.05870669067518161,560,0.41296203857921593,659,0.11156118864838949,0.005998470779219365,0.4439210853222412,human
95,8,0,3,11,0,1213,3.7405001720918647,27.691277493167444,0.0,26,0.7581276272241019,38,0.06287885675669413,36,0.05631511669342773,0.0,0.028444912876606658,bot
182,67,29,8,83,6,14649,1.4938208122752938,11.400932524708312,0.7116030887714914,96,0.07612735588969444,609,0.17594562151967638,313,0.1559368569614062,0.011528557304247107,0.3267688655715971,human
562,121,23,8,113,12,16088,1.484009837943694,13.573971705475394,0.424702842700603,125,0.037631752760815144,412,0.29213823999020216,242,0.2349576405314702,0.0029292845602873745,0.5581381608813896,human
386,76,6,7,101,0,1278,2.0,15.0,0.1,61,0.3529351046568882,124,0.10460315713590315,13,0.3,0.0,0.1,bot
578,80,16,5,52,0,1090,2.0,15.0,0.1,62,0.412818297718291,182,0.1262908160551383,77,0.3,0.0,0.1,bot
478,95,36,5,54,6,12433,1.56184061436305,8.989742899051357,0.6838235344058738,126,0.04846684558531813,288,0.2866623626486337,213,0.17216386565093633,0.003604893489798775,0.5850644064763189,human
